,movieCd,movieNm,showTm,prdtYear,openDt,prdtStatNm,typeNm,nations,gradeNm
0,20080236,나의 특별한 사랑이야기,111,2007,20080409,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20080349,버킷 리스트:죽기전에 꼭 하고싶은것들,96,2007,20080409,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20080350,내가 숨쉬는 공기,95,2007,20080409,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20080363,스트리트 킹,108,2008,20080417,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20080364,킬위드미,100,2008,20080417,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20080365,패솔로지,95,2008,20080417,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20080379,포비든 킹덤: 전설의 마스터를 찾아서,105,2008,20080424,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20080396,아이언맨,125,2008,20080430,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20080394,비스티 보이즈,132,2008,20080430,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20080393,호튼,86,2008,20080430,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20080397,가루지기,120,2008,20080430,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20080472,명탐정 코난:베이커가의 망령,106,2002,20080501,개봉,장편,[{'nationNm': '일본'}],12세이상관람가
0,20080476,스피드 레이서,133,2008,20080508,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20080478,프라이스리스,104,2006,20080508,개봉,장편,[{'nationNm': '프랑스'}],15세이상관람가
0,20080516,서울이 보이냐,84,2008,20080508,개봉,장편,[{'nationNm': '한국'}],전체관람가
0,20080479,나니아 연대기:캐스피언 왕자,145,2008,20080515,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '영국'}]",전체관람가
0,20080514,페넬로피,89,2006,20080515,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '영국'}]",12세이상관람가
0,20070675,인디아나 존스 4 : 크리스탈 해골의 왕국,121,2008,20080522,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20080654,겟 썸,112,2008,20080522,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20080656,날나리 종부전,110,2008,20080522,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20080641,라스베가스에서만 생길 수 있는 일,98,2008,20080529,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20080659,88분,106,2007,20080529,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '독일'}, {'nationNm': '캐나다'}]",15세이상관람가
0,20080660,바디,94,2008,20080529,개봉,장편,[{'nationNm': '태국'}],15세이상관람가
0,20080661,위 오운 더 나잇,116,2007,20080529,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20070203,방울토마토,100,2007,20080529,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20080653,쿵푸 팬더,92,2008,20080605,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20080709,섹스 앤 더 시티,143,2008,20080605,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20071060,걸스카우트,99,2008,20080605,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20080706,디 아이,96,2008,20080605,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20080830,인크레더블 헐크,113,2008,20080612,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20080829,해프닝,90,2008,20080612,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20072673,흑심모녀,93,2008,20080612,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20080828,도화선,87,2007,20080612,개봉,장편,[{'nationNm': '홍콩'}],청소년관람불가
0,20080736,강철중: 공공의 적 1-1,127,2008,20080619,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20080836,겟 스마트,110,2008,20080619,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20080835,21,122,2008,20080619,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20080837,둠스데이:지구 최후의 날,104,2008,20080619,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '영국'}, {'nationNm': '남아프리카공화국'}]",청소년관람불가
0,20080663,크로싱,112,2008,20080626,개봉,장편,"[{'nationNm': '한국'}, {'nationNm': '중국'}, {'nationNm': '몽고'}]",12세이상관람가
0,20080847,원티드,110,2008,20080626,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20070291,무림여대생,115,2008,20080626,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20080513,갓파 쿠와 여름방학을,138,2007,20080626,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20080873,핸콕,92,2008,20080702,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20080874,노크:낯선 자들의 방문,85,2008,20080702,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20080845,크로우즈 제로,129,2007,20080702,개봉,장편,[{'nationNm': '일본'}],15세이상관람가
0,20080848,돼지코 아기공룡 임피의 모험,78,2006,20080626,개봉,장편,[{'nationNm': '독일'}],전체관람가
0,20080877,플래닛 테러,105,2007,20080702,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20080914,적벽대전:거대한 전쟁의 시작,132,2008,20080710,개봉,장편,[{'nationNm': '중국'}],15세이상관람가
0,20080878,알이씨(Rec),78,2007,20080710,개봉,장편,[{'nationNm': '스페인'}],청소년관람불가
0,20080871,잘못된 만남,104,2007,20080710,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20072152,"좋은 놈, 나쁜 놈, 이상한 놈",139,2008,20080717,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20080946,님스 아일랜드,91,2008,20080717,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20080963,스페이스 침스:우주선을 찾아서,81,2008,20080717,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20080962,극장판 도라에몽:진구의 마계대모험 7인의 마법사,115,2007,20080717,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20080764,님은 먼 곳에,126,2008,20080724,개봉,장편,"[{'nationNm': '한국'}, {'nationNm': '태국'}]",15세이상관람가
0,20080992,100 피트,96,2008,20080724,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20080996,미이라 3:황제의 무덤,111,2008,20080730,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20080968,눈에는 눈 이에는 이,101,2008,20080731,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20081056,다크 나이트,152,2008,20080806,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20081058,고死 : 피의 중간고사,85,2008,20080807,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20081057,월ㆍE,104,2008,20080806,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20081059,케로로 더 무비:케로로 VS 케로로 천공대결전,96,2008,20080807,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20080833,다찌마와리,99,2007,20080814,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20081132,아기와 나,98,2008,20080814,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20081096,엑스파일:나는 믿고싶다,104,2008,20080813,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20080965,CJ7:장강7호,88,2008,20080821,개봉,장편,[{'nationNm': '홍콩'}],전체관람가
0,20081094,미드나잇 미트 트레인,97,2008,20080821,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20081001,신기전,134,2008,20080904,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20081169,맘마미아!,108,2008,20080903,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20081170,썸머 솔스티스,90,2008,20080828,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20081199,지구,90,2007,20080904,개봉,장편,"[{'nationNm': '영국'}, {'nationNm': '독일'}]",전체관람가
0,20081173,스타워즈 : 클론 전쟁,98,2008,20080904,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20081243,영화는 영화다,112,2008,20080911,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20081244,울학교 이티,120,2008,20080911,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20081247,방콕 데인저러스,98,2008,20080911,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20081212,20세기 소년,141,2008,20080911,개봉,장편,[{'nationNm': '일본'}],12세이상관람가
0,20081172,꽃보다 남자,130,2008,20080911,개봉,장편,[{'nationNm': '일본'}],12세이상관람가
0,20081158,미러,111,2008,20080918,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '루마니아'}]",청소년관람불가
0,20081276,황시,124,2008,20080918,개봉,장편,"[{'nationNm': '호주'}, {'nationNm': '중국'}, {'nationNm': '독일'}]",12세이상관람가
0,20081263,외톨이,117,2008,20080918,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20080399,트럭,96,2007,20080925,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20081332,헬보이 2 : 골든 아미,119,2008,20080925,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '독일'}]",12세이상관람가
0,20081002,멋진 하루,123,2008,20080925,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20081331,동키호테,83,2007,20080925,개봉,장편,"[{'nationNm': '스페인'}, {'nationNm': '이탈리아'}]",전체관람가
0,20081333,인 블룸,90,2007,20080925,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20072686,모던보이,121,2008,20081002,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20080741,고고 70,118,2008,20081003,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20081334,바빌론 A.D.,90,2007,20081002,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20081363,더 클럽,107,2008,20081002,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20081366,이글 아이,117,2008,20081009,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20080887,비몽,95,2008,20081009,개봉,장편,"[{'nationNm': '한국'}, {'nationNm': '일본'}]",청소년관람불가
0,20081364,내 친구의 사생활,113,2008,20081009,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20081391,미쓰 홍당무,100,2008,20081016,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20081390,공작부인:세기의 스캔들,110,2008,20081016,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '영국'}]",15세이상관람가
0,20081393,데스 레이스,104,2008,20081016,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20081361,하우 투 루즈 프렌즈,110,2008,20081016,개봉,장편,[{'nationNm': '영국'}],15세이상관람가
0,20081386,언더 더 쎄임 문,103,2007,20081016,개봉,장편,"[{'nationNm': '멕시코'}, {'nationNm': '미국'}]",전체관람가
0,20081395,아내가 결혼했다,119,2008,20081023,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20081444,바디 오브 라이즈,128,2008,20081023,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20081446,화피,103,2008,20081023,개봉,장편,"[{'nationNm': '홍콩'}, {'nationNm': '싱가포르'}, {'nationNm': '중국'}]",15세이상관람가
0,20081403,그 남자의 책 198쪽,97,2008,20081023,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20081565,뱅크 잡,111,2008,20081030,개봉,장편,[{'nationNm': '영국'}],15세이상관람가
0,20081485,플라이 미 투 더 문,84,2008,20081030,개봉,장편,[{'nationNm': '벨기에'}],전체관람가
0,20081445,굿바이,130,2008,20081030,개봉,장편,[{'nationNm': '일본'}],12세이상관람가
0,20081519,너를 잊지 않을 거야,108,2006,20081030,개봉,장편,"[{'nationNm': '일본'}, {'nationNm': '한국'}]",전체관람가
0,20081484,007 퀀텀 오브 솔러스,106,2008,20081105,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20061223,소년은 울지 않는다,98,2006,20081106,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20080637,서양 골동 양과자점 앤티크,109,2008,20081113,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20081611,미인도,108,2008,20081113,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20081136,렛 미 인,114,2008,20081113,개봉,장편,[{'nationNm': '스웨덴'}],15세이상관람가
0,20081621,와인 미라클,108,2008,20081113,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20081535,눈먼자들의 도시,120,2008,20081120,개봉,장편,"[{'nationNm': '캐나다'}, {'nationNm': '일본'}, {'nationNm': '브라질'}]",청소년관람불가
0,20081623,맥스 페인,100,2008,20081120,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20081618,커넥트,110,2008,20081120,개봉,장편,[{'nationNm': '홍콩'}],15세이상관람가
0,20080890,순정만화,113,2008,20081127,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20081672,과속스캔들,108,2008,20081203,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20080743,1724 기방난동사건,103,2008,20081203,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20081681,쏘우 V,92,2008,20081203,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '캐나다'}]",청소년관람불가
0,20081697,트와일라잇,121,2008,20081210,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20081673,오스트레일리아,166,2008,20081210,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20081700,트로픽 썬더,106,2008,20081210,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '독일'}]",청소년관람불가
0,20081698,4요일: 자살을 부르는 요일,80,2008,20081211,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20081696,잃어버린 세계를 찾아서,92,2008,20081217,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20081686,벼랑 위의 포뇨,100,2008,20081217,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20081703,예스맨,104,2008,20081217,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20080750,달콤한 거짓말,113,2008,20081218,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20081453,이스턴 프라미스,100,2007,20081211,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20081723,지구가 멈추는 날,106,2008,20081224,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20081738,니코,80,2008,20081224,개봉,장편,"[{'nationNm': '핀란드'}, {'nationNm': '덴마크'}, {'nationNm': '독일'}, {'nationNm': '아일랜드'}]",전체관람가
0,20081718,로맨틱 아일랜드,107,2008,20081224,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20081716,쌍화점,133,2008,20081230,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20081744,볼트,96,2008,20081231,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20081791,마다가스카 2,89,2008,20090108,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20081809,트랜스포터-라스트 미션,103,2008,20090108,개봉,장편,[{'nationNm': '프랑스'}],15세이상관람가
0,20081790,디파이언스,136,2008,20090108,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20090006,탑 블레이드 더 무비,70,2002,20090115,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20090015,적벽대전 2 : 최후의 결전,141,2008,20090122,개봉,장편,[{'nationNm': '중국'}],15세이상관람가
0,20071013,작전명 발키리,120,2008,20090122,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '독일'}]",12세이상관람가
0,20090014,유감스러운 도시,121,2008,20090122,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20090018,체인질링,141,2008,20090122,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20090017,베드타임 스토리,99,2008,20090122,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20081727,워낭소리,77,2009,20090115,개봉,장편,[{'nationNm': '한국'}],전체관람가
0,20090019,잉크하트 : 어둠의 부활,106,2008,20090129,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20090029,알파독,113,2006,20090129,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20090013,트랩,105,2007,20090129,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20080870,마린보이,118,2009,20090205,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20090026,세븐 파운즈,123,2008,20090205,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20090022,키친,102,2009,20090205,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20090024,벤자민 버튼의 시간은 거꾸로 간다,166,2008,20090212,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20090023,작전,119,2009,20090212,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20090012,그는 당신에게 반하지 않았다,129,2009,20090212,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20090044,작은 영웅 데스페로,93,2008,20090212,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20090042,핸드폰,137,2008,20090219,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20090025,문프린세스 : 문에이커의 비밀,103,2008,20090219,개봉,장편,"[{'nationNm': '영국'}, {'nationNm': '프랑스'}]",전체관람가
0,20090027,말리와 나,115,2008,20090219,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20090062,가필드-마법의 샘물,80,2008,20090219,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '한국'}]",전체관람가
0,20090063,인터내셔널,117,2009,20090226,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20090083,언데드,87,2009,20090226,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20090078,구세주 2,100,2009,20090226,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20090043,왓치맨,161,2009,20090305,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20090068,더 레슬러,109,2008,20090305,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20090086,킬러들의 도시,102,2008,20090305,개봉,장편,"[{'nationNm': '영국'}, {'nationNm': '미국'}]",청소년관람불가
0,20090085,슬픔보다 더 슬픈 이야기,105,2009,20090311,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20090082,드래곤볼 에볼루션,85,2009,20090312,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20090087,뉴욕은 언제나 사랑 중,90,2008,20090312,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20090091,13일의 금요일,97,2009,20090312,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20090103,부그와 엘리엇 2,76,2008,20090312,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20090157,푸시,111,2009,20090319,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20090161,슬럼독 밀리어네어,120,2008,20090319,개봉,장편,"[{'nationNm': '영국'}, {'nationNm': '미국'}]",15세이상관람가
0,20090169,실종,98,2009,20090319,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20090064,그랜 토리노,116,2008,20090319,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20090065,더 리더: 책 읽어주는 남자,123,2008,20090326,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '독일'}]",청소년관람불가
0,20090090,쇼퍼홀릭,105,2009,20090326,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20090174,카오스,105,2005,20090326,개봉,장편,"[{'nationNm': '영국'}, {'nationNm': '미국'}, {'nationNm': '캐나다'}]",15세이상관람가
0,20090167,기프트,105,2009,20090326,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20090156,그림자 살인,111,2009,20090402,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20090176,분노의 질주: 더 오리지널,106,2009,20090402,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20090088,신부들의 전쟁,88,2009,20090402,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20090193,우리 집에 왜 왔니,107,2009,20090409,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20090192,용의자 X의 헌신,128,2008,20090409,개봉,장편,[{'nationNm': '일본'}],12세이상관람가
0,20090190,미쓰 루시힐,96,2009,20090409,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20090191,안나와 알렉스 : 두자매 이야기,87,2009,20090409,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20090206,노잉,121,2009,20090416,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20090210,13구역: 얼티메이텀,100,2009,20090416,개봉,장편,[{'nationNm': '프랑스'}],15세이상관람가
0,20090207,엽문,106,2009,20090416,개봉,장편,[{'nationNm': '홍콩'}],12세이상관람가
0,20081737,7급 공무원,112,2008,20090422,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20090203,내 남자의 아내도 좋아,96,2008,20090415,개봉,장편,"[{'nationNm': '스페인'}, {'nationNm': '미국'}]",15세이상관람가
0,20090205,더블 스파이,125,2009,20090416,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '독일'}]",12세이상관람가
0,20090195,몬스터 vs 에이리언,94,2009,20090423,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20090035,똥파리,130,2008,20090416,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20090219,제독의 연인,123,2008,20090423,개봉,장편,[{'nationNm': '러시아'}],15세이상관람가
0,20081003,박쥐,133,2008,20090430,개봉,장편,"[{'nationNm': '한국'}, {'nationNm': '미국'}, {'nationNm': '호주'}]",청소년관람불가
0,20090222,엑스맨 탄생: 울버린,107,2009,20090430,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20090225,인사동 스캔들,109,2009,20090429,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20090226,케로로 더 무비: 드래곤 워리어,77,2009,20090430,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20090214,스테이트 오브 플레이,127,2009,20090430,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20090227,리틀 비버,72,2009,20090430,개봉,장편,[{'nationNm': '프랑스'}],전체관람가
0,20090235,스타 트렉: 더 비기닝,126,2009,20090507,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20090234,천사와 악마,138,2009,20090514,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20090237,김씨표류기,116,2008,20090514,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20090259,옹박: 더 레전드,94,2008,20090514,개봉,장편,[{'nationNm': '태국'}],15세이상관람가
0,20090265,할로윈:살인마의 탄생,109,2007,20090514,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20090238,터미네이터 : 미래전쟁의 시작,115,2009,20090521,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20090284,코렐라인: 비밀의 문,100,2008,20090521,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20090261,잘 알지도 못하면서,126,2008,20090514,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20090248,마더,128,2009,20090528,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20090269,에코,95,2008,20090528,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20090289,보트,115,2009,20090528,개봉,장편,"[{'nationNm': '한국'}, {'nationNm': '일본'}]",15세이상관람가
0,20090282,박물관이 살아있다 2,104,2009,20090604,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20090297,거북이 달린다,117,2009,20090611,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20090287,펠햄 123,105,2009,20090611,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20090288,드래그 미 투 헬,99,2009,20090611,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20090320,블러드,86,2009,20090611,개봉,장편,"[{'nationNm': '홍콩'}, {'nationNm': '프랑스'}, {'nationNm': '중국'}]",청소년관람불가
0,20090314,임피 원더랜드 가다,82,2008,20090611,개봉,장편,[{'nationNm': '독일'}],전체관람가
0,20090327,여고괴담 5,88,2009,20090618,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20090333,블룸 형제 사기단,113,2008,20090618,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20090332,신주쿠 사건,119,2008,20090618,개봉,장편,[{'nationNm': '홍콩'}],청소년관람불가
0,20090322,아스테릭스: 미션 올림픽 게임,101,2008,20090618,개봉,장편,[{'nationNm': '프랑스'}],12세이상관람가
0,20090303,트랜스포머: 패자의 역습,149,2009,20090624,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20090343,링스 어드벤처,87,2009,20090624,개봉,장편,[{'nationNm': '스페인'}],전체관람가
0,20090339,제8회 미장센단편영화제(2009),,,,기타,기타,[{'nationNm': '한국'}],
0,20090336,킹콩을 들다,120,2009,20090701,개봉,장편,[{'nationNm': '한국'}],전체관람가
0,20081454,언노운 우먼,119,2006,20090701,개봉,장편,"[{'nationNm': '이탈리아'}, {'nationNm': '프랑스'}]",청소년관람불가
0,20090319,오감도,128,2009,20090709,개봉,옴니버스,[{'nationNm': '한국'}],청소년관람불가
0,20090345,주온-원혼의 부활,112,2009,20090709,개봉,장편,[{'nationNm': '일본'}],15세이상관람가
0,20071015,아더와 미니모이-제1탄비밀원정대의출정,102,2006,20090709,개봉,장편,[{'nationNm': '프랑스'}],전체관람가
0,20090051,차우,121,2008,20090715,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20090379,해리 포터와 혼혈 왕자,153,2009,20090715,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20090403,극장판 도라에몽: 진구의 공룡대탐험,107,2006,20090715,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20090402,해피 플라이트,102,2008,20090716,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20090074,해운대,129,2009,20090722,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20090061,블러디 발렌타인,101,2009,20090722,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20090307,국가대표,137,2009,20090729,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20090391,업,101,2008,20090729,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20090412,명탐정 코난 : 칠흑의 추적자,110,2009,20090729,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20090411,메디엄,102,2009,20090729,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20090427,지.아이.조 : 전쟁의 서막,117,2009,20090806,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20090389,10억,114,2009,20090806,개봉,장편,"[{'nationNm': '한국'}, {'nationNm': '호주'}]",15세이상관람가
0,20090430,미어캣의 모험,83,2008,20090806,개봉,장편,[{'nationNm': '영국'}],전체관람가
0,20090408,아이스 에이지 3: 공룡시대,94,2009,20090812,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20090426,퍼블릭 에너미,140,2009,20090812,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20090434,불신지옥,112,2009,20090812,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20090445,썸머 워즈,113,2009,20090813,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20090304,요가학원,97,2009,20090820,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20090459,퍼펙트 겟어웨이,96,2009,20090820,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20090455,오펀: 천사의 비밀,122,2009,20090820,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20090454,소피의 연애 매뉴얼,107,2009,20090820,개봉,장편,"[{'nationNm': '중국'}, {'nationNm': '한국'}]",12세이상관람가
0,20090460,라르고 윈치,108,2008,20090820,개봉,장편,[{'nationNm': '프랑스'}],청소년관람불가
